MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,Remodeled,RecentRemodel,NewHouse,HouseAge,TimeSinceSold,YearSinceRemodel,HighSeason,TotalArea,HasLowQualArea,HasBasement,HasGarage,Has2ndFloor,HasMasVnr,HasWoodDeck,HasOpenPorch,HasScreenPorch,HasEnclosedPorch,Has3SsnPorch,HasPool,NbrhRich,SalePrice
SC20,RL,60.0,8172,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,TA,Gd,Hip,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,167,Unf,0,697,864,GasA,TA,Y,SBrkr,0,864,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,Unf,572,TA,TA,N,0,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,62,11,16,0,12260.0,0,1,1,0,0,0,0,0,0,0,0,0,115000
SC20,RL,70.0,8400,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,TA,TA,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,1016,Unf,0,36,1052,GasA,Gd,Y,SBrkr,0,1052,1,0,1,1,3,1,TA,5,Typ,0,None,Attchd,RFn,288,TA,TA,Y,356,0,0,0,0,0,None,GdWo,None,0,WD,Normal,0,0,0,49,11,38,0,13490.0,0,1,1,0,1,1,0,0,0,0,0,0,138500
SC20,RL,80.0,8700,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,TA,AA,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,776,Unf,0,344,1120,GasA,Gd,Y,SBrkr,0,1128,1,0,2,0,3,1,TA,6,Typ,0,None,Attchd,RFn,525,TA,TA,Y,192,20,123,0,0,0,None,MnPrv,None,0,WD,Normal,0,0,0,54,9,45,0,14284.0,0,1,1,0,1,1,1,0,1,0,0,0,155000
SC180,RM,35.0,3675,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,AA,TA,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,0,547,GasA,Gd,Y,SBrkr,0,1072,1,0,2,0,2,1,TA,5,Typ,0,None,Basment,Fin,525,TA,TA,Y,0,44,0,0,0,0,None,None,None,0,New,Partial,1,1,0,12,11,0,1,7599.0,0,1,1,0,1,0,1,0,0,0,0,0,140000
SC60,RL,313.0,63887,Pave,None,IR3,Bnk,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,Ve,TA,Hip,ClyTile,Stucco,Stucco,Stone,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,5644,Unf,0,466,6110,GasA,Ex,Y,SBrkr,0,5642,2,0,2,1,3,1,Ex,12,Typ,3,Gd,Attchd,Fin,1418,TA,TA,Y,214,292,0,0,0,480,Gd,None,None,0,New,Partial,0,1,1,9,9,0,0,90904.0,0,1,1,1,1,1,1,0,0,0,1,0,160000
SC20,RL,75.0,7500,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,TA,Gd,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,340,Rec,906,0,1246,GasA,Ex,Y,SBrkr,0,1246,1,0,1,1,3,1,Gd,6,Typ,0,None,Attchd,RFn,305,TA,TA,Y,218,0,0,0,0,0,None,GdPrv,None,0,WD,Normal,1,0,0,58,7,16,1,13082.0,0,1,1,0,0,1,0,0,0,0,0,0,154000
SC60,RL,79.87755102040815,10762,Pave,None,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,None,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,694,Unf,0,284,978,GasA,Ex,Y,SBrkr,0,1983,0,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,Fin,490,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,18,8,10,1,17597.877551020407,0,1,1,1,1,0,0,0,0,0,0,0,225000
SC70,RL,71.8048780487805,7500,Pave,None,IR1,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,AA,Gd,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,547,Unf,0,224,771,GasA,Fa,Y,SBrkr,0,1494,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,Unf,213,TA,TA,P,0,0,0,0,224,0,None,None,None,0,WD,Normal,1,0,0,75,8,59,0,12538.80487804878,0,1,1,1,0,0,0,1,0,0,0,0,177500
SC60,RL,92.0,10120,Pave,None,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Vg,TA,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,740,Unf,0,425,1165,GasA,Ex,Y,SBrkr,0,2526,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,RFn,844,TA,TA,Y,309,78,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,23,11,12,0,19216.0,0,1,1,1,1,1,1,0,0,0,0,1,290000
SC20,RL,73.0,8688,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1616,1616,GasA,Ex,Y,SBrkr,0,1616,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,RFn,834,TA,TA,Y,208,59,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,12,11,1,0,16554.0,0,1,1,0,1,1,1,0,0,0,0,1,232000
SC160,RM,32.0,3363,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,976,976,GasA,Ex,Y,SBrkr,0,1708,0,0,2,0,3,1,Gd,7,Maj1,0,None,Detchd,Unf,380,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,13,11,2,0,9300.0,0,1,1,1,1,0,1,0,0,0,0,0,130000
SC20,RL,108.0,13173,Pave,None,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Ex,TA,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572,Unf,0,80,1652,GasA,Ex,Y,SBrkr,0,1652,1,0,2,0,2,1,Ex,6,Typ,2,Ex,Attchd,Fin,840,TA,TA,Y,404,102,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,11,8,2,0,21535.0,0,1,1,0,1,1,1,0,0,0,0,0,325000
SC120,RL,48.0,6955,Pave,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1368,1368,GasA,Ex,Y,SBrkr,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,474,TA,TA,Y,132,35,0,0,0,0,None,None,None,0,New,Partial,1,1,0,12,11,0,0,13210.0,0,1,1,0,1,1,1,0,0,0,0,0,202500
SC20,RL,60.0,8072,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,TA,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,746,Unf,0,244,990,GasA,Ex,Y,SBrkr,0,990,1,0,1,0,3,1,TA,5,Typ,0,None,Detchd,Unf,480,TA,TA,Y,0,64,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,23,8,14,1,12636.0,0,1,1,0,0,0,1,0,0,0,0,0,138000
SC20,RM,100.0,12000,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,TA,Gd,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144,ALQ,608,172,924,GasA,Ex,Y,SBrkr,0,1122,1,0,1,0,2,1,Gd,6,Typ,0,None,Attchd,Unf,528,TA,TA,Y,0,36,0,0,0,0,None,GdWo,None,0,WD,Normal,1,0,0,69,9,3,1,16756.0,0,1,1,0,0,0,1,0,0,0,0,0,147000
SC20,RL,71.5,7153,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,AA,TA,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200,Unf,0,78,1278,GasA,Gd,Y,SBrkr,0,1294,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,RFn,496,TA,TA,Y,112,51,0,0,0,0,None,GdWo,None,0,WD,Normal,0,0,0,26,9,17,1,13115.5,0,1,1,0,1,1,1,0,0,0,0,0,179200
SC20,RL,100.0,17500,Pave,None,Reg,Lvl,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,Gd,Vg,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406,Unf,0,496,1902,GasA,TA,Y,SBrkr,0,1902,1,0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,Fin,567,TA,TA,Y,0,207,162,0,0,0,None,None,None,0,WD,Normal,1,0,0,58,7,8,1,26144.0,0,1,1,0,0,0,1,0,1,0,0,0,335000
SC20,RL,68.0,8814,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,925,Unf,0,349,1274,GasA,Ex,Y,SBrkr,0,1274,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,RFn,508,TA,TA,Y,264,98,0,0,0,0,None,None,None,0,New,Partial,1,1,0,12,10,0,0,14928.0,0,1,1,0,1,1,1,0,0,0,0,0,203000
SC60,RL,91.87878787878788,9572,Pave,None,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Vg,TA,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,482,Unf,0,971,1453,GasA,Ex,Y,SBrkr,0,2810,0,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,RFn,750,Gd,Gd,Y,500,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,27,10,17,1,19775.878787878788,0,1,1,1,1,1,0,0,0,0,0,1,302000
SC60,RL,108.0,14774,Pave,None,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Ex,TA,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1393,1393,GasA,Ex,Y,SBrkr,0,2599,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,Fin,779,TA,TA,Y,668,30,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,18,7,11,1,24508.0,0,1,1,1,1,1,1,0,0,0,0,1,333168
SC20,RL,60.0,8190,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,BA,AA,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,732,Unf,0,216,948,GasA,Ex,Y,SBrkr,0,948,1,0,1,0,3,1,TA,5,Typ,1,TA,Detchd,Unf,280,TA,TA,Y,0,36,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,63,10,53,0,12358.0,0,1,1,0,0,0,1,0,0,0,0,0,119000
SC60,RL,85.0,11075,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,AA,TA,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500,LwQ,276,176,952,GasA,TA,Y,SBrkr,0,2112,0,0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,Unf,576,TA,TA,Y,280,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,48,9,39,1,18144.0,0,1,1,1,0,1,0,0,0,0,0,0,206900
SC20,RL,61.0,10226,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Vg,TA,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1622,1622,GasA,Ex,Y,SBrkr,0,1630,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,RFn,860,TA,TA,Y,172,42,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,9,8,1,0,18135.0,0,1,1,0,1,1,1,0,0,0,0,0,295493
SC120,FV,47.0,4230,Pave,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1352,1352,GasA,Ex,Y,SBrkr,0,1352,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,RFn,466,TA,TA,Y,0,241,0,0,0,0,None,None,None,0,New,Partial,1,1,0,11,10,0,0,10392.0,0,1,1,0,0,0,1,0,0,0,0,1,208900
SC20,RL,71.6825396825397,14781,Pave,None,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Vg,TA,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1753,1753,GasA,Ex,Y,SBrkr,0,1787,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,RFn,748,TA,TA,Y,198,150,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,16,11,4,0,23206.68253968254,0,1,1,0,1,1,1,0,0,0,0,0,275000
SC20,RL,75.0,10215,Pave,None,Reg,Bnk,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,BA,TA,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,492,Unf,0,372,864,GasA,Ex,Y,SBrkr,0,948,0,0,1,0,3,1,TA,5,Typ,0,None,Attchd,Unf,248,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,63,10,53,0,14294.0,0,1,1,0,1,0,0,0,0,0,0,0,111000
SC20,RL,70.0,8400,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,AA,Fa,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,189,Rec,661,628,1478,GasA,Gd,Y,SBrkr,0,1478,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,RFn,442,TA,TA,Y,114,0,0,0,216,0,None,None,None,0,WD,Normal,0,0,0,60,8,52,1,15154.0,0,1,1,0,0,1,0,1,0,0,0,0,156500
SC20,RL,57.50980392156863,6627,Pave,None,IR1,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,Fa,AA,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,Floor,TA,N,SBrkr,0,720,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,Unf,287,TA,Fa,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,68,9,58,1,8411.50980392157,0,0,1,0,0,0,0,0,0,0,0,0,72500
SC60,RL,107.0,10186,Pave,None,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gd,TA,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674,Unf,0,76,750,GasA,Ex,Y,SBrkr,0,1923,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,RFn,564,TA,TA,Y,240,39,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,25,7,18,1,16482.0,0,1,1,1,0,1,1,0,0,0,0,1,190000
SC30,RL,50.0,5330,Pave,None,Reg,HLS,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,BA,Gd,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280,Unf,0,140,420,GasA,Gd,Y,SBrkr,0,708,0,0,1,0,2,1,Fa,5,Typ,0,None,None,None,0,None,None,Y,164,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,77,8,59,0,7800.0,0,1,0,0,0,1,0,0,0,0,0,0,82500
SC20,RL,75.0,9986,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Vg,TA,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1795,1795,GasA,Ex,Y,SBrkr,0,1795,0,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,RFn,895,TA,TA,Y,0,49,0,0,0,0,None,None,None,0,New,Partial,1,1,0,11,10,0,0,18613.0,0,1,1,0,1,0,1,0,0,0,0,1,147000
SC30,RM,40.0,3636,Pave,None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,BA,BA,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,796,796,GasA,Fa,N,SBrkr,0,796,0,0,1,0,2,1,TA,5,Typ,0,None,None,None,0,None,None,N,0,0,100,0,0,0,None,MnPrv,None,0,WD,Normal,1,0,0,95,9,58,0,6960.0,0,1,0,0,0,0,0,0,1,0,0,0,55000
SC30,RH,70.0,4270,Pave,None,Reg,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,Fa,AA,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544,Unf,0,0,544,GasA,Ex,Y,SBrkr,0,774,0,0,1,0,3,1,Gd,6,Typ,0,None,None,None,0,None,None,Y,0,0,286,0,0,0,None,None,None,0,WD,Normal,1,0,0,86,10,1,1,7262.0,0,1,0,0,0,0,0,0,1,0,0,0,79000
SC20,RL,60.0,6600,Pave,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,TA,Ex,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641,Unf,0,175,816,GasA,Ex,Y,SBrkr,0,816,0,1,1,0,3,1,Gd,5,Typ,1,Ex,Attchd,Unf,264,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,WD,Normal,1,1,0,35,9,0,0,10188.0,0,1,1,0,0,0,0,0,0,0,0,0,130500
SC50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,AA,Gd,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493,Unf,0,1017,1510,GasW,Ex,Y,SBrkr,0,2792,0,0,2,0,5,1,TA,8,Mod,2,TA,Detchd,Unf,520,Fa,TA,Y,0,547,0,0,480,0,None,MnPrv,Shed,1150,WD,Normal,1,0,0,97,9,58,1,20651.0,0,1,1,1,0,0,1,1,0,0,0,0,256000
SC60,RL,63.0,9084,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gd,TA,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,935,935,GasA,Gd,Y,SBrkr,0,1632,0,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,Fin,462,TA,TA,Y,0,28,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,19,11,8,1,14771.0,0,1,1,1,0,0,1,0,0,0,0,0,176500
SC20,RL,85.0,10000,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Vg,TA,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,1588,1588,GasA,Ex,Y,SBrkr,0,1588,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,825,TA,TA,Y,144,45,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,11,10,1,0,17861.0,0,1,1,0,1,1,1,0,0,0,0,1,227000
SC80,RL,55.0,10780,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,TA,TA,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483,Unf,0,428,911,GasA,Gd,Y,SBrkr,0,954,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,Unf,576,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,41,11,30,1,15141.0,0,1,1,0,0,0,0,0,0,0,0,0,132500
SC20,RL,67.0,8877,Pave,None,Reg,Lvl,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,BA,AA,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690,Unf,0,126,816,GasA,Ex,Y,SBrkr,0,816,1,0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,Unf,288,Fa,Fa,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,79,8,51,1,12496.0,0,1,1,0,0,0,0,0,0,0,0,0,100000
SC50,RM,60.0,7200,Pave,None,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,TA,AA,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,803,803,GasA,Ex,Y,SBrkr,0,1360,0,0,1,1,2,1,Gd,6,Typ,0,None,Detchd,Unf,297,TA,TA,Y,0,65,190,0,0,0,None,MnPrv,None,0,WD,Normal,1,0,0,79,11,11,1,12138.0,0,1,1,1,0,0,1,0,1,0,0,0,125500
SC160,RM,24.0,2368,Pave,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,TA,AA,Gable,CompShg,HdBoard,HdBoard,None,312.0,TA,TA,CBlock,TA,TA,No,LwQ,765,Unf,0,0,765,GasA,TA,Y,SBrkr,0,1365,0,0,1,1,3,1,TA,7,Min1,0,None,Attchd,Unf,440,TA,TA,Y,0,36,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,47,8,39,1,7440.0,0,1,1,1,1,0,1,0,0,0,0,0,125000
SC20,RL,80.0,9650,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,AA,TA,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,686,Unf,0,664,1350,GasA,TA,Y,SBrkr,0,1334,0,1,2,0,2,1,TA,6,Typ,1,TA,Attchd,RFn,630,TA,TA,Y,0,16,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,40,8,32,0,16104.0,0,1,1,0,1,0,1,0,0,0,0,0,167900
SC90,RL,87.0,9246,Pave,None,IR1,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,TA,TA,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1656,1656,GasA,TA,Y,SBrkr,0,1656,0,0,2,0,4,2,TA,8,Typ,0,None,Detchd,Unf,506,TA,TA,Y,0,211,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,44,9,35,0,17238.0,0,1,1,0,1,0,1,0,0,0,0,0,135000
SC30,RM,153.0,4118,Pave,Grvl,IR1,Bnk,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,BA,BA,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,693,693,Grav,Fa,N,FuseA,0,693,0,0,1,0,2,1,Fa,4,Typ,0,None,None,None,0,None,None,N,0,20,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,76,11,56,0,7063.0,0,1,0,0,0,0,1,0,0,0,0,0,52500
SC60,RL,95.0,13450,Pave,None,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,216,916,GasA,Ex,Y,SBrkr,0,1861,1,0,2,1,3,1,Gd,8,Typ,0,None,BuiltIn,RFn,492,TA,TA,Y,146,91,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,15,11,4,1,19828.0,0,1,1,1,0,1,1,0,0,0,0,0,200000
SC20,RL,120.0,9560,Pave,None,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,TA,Gd,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,360,Unf,0,504,864,GasA,Ex,Y,SBrkr,0,864,0,0,1,0,3,1,TA,5,Typ,0,None,Attchd,RFn,288,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,45,11,34,1,13424.0,0,1,1,0,0,0,0,0,0,0,0,0,128500
SC20,RL,70.0,8294,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,BA,TA,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,858,858,GasA,TA,Y,SBrkr,0,872,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,Unf,480,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,WD,Normal,0,0,0,46,10,36,1,12304.0,0,1,1,0,0,0,0,0,0,0,0,0,123000
SC20,RL,66.0,13695,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,AA,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,814,Unf,0,300,1114,GasA,Ex,Y,SBrkr,0,1114,1,0,1,0,3,1,Gd,6,Typ,0,None,Detchd,Unf,576,TA,TA,Y,0,78,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,14,9,4,1,18871.0,0,1,1,0,0,0,1,0,0,0,0,0,155000
